Sentence,NER
"By using the human T - cell line ( JPX - 9 ) , in which expression of the Tax1 is inducible , we showed that expression of mRNAs for Fra - 1 , c - Jun , and JunD was also transactivated by Tax1 .",O O O O O O O O O O O O O O O O O O O B O O O O O O O O B O B I I O B I I O O B O O O O B O
"Moreover , Tax1 activated expression of two other transcription factors having zinc finger motifs , Egr - 1 and Egr - 2 , in the same cells .",O O B O O O O O B I O B I I O B I I O B I I O O O O O O
The Tax1 - inducible transcription factors identified here are encoded by the members of immediate early genes under the control of growth signals .,O B I I I I O O O O O O O O B I I O O O O O O O
"Thus , Tax1 was suggested to replace growth signals , at least in part , by this mechanism .",O O B O O O O O O O O O O O O O O O O
"The mechanism of corticosteroid resistance in bronchial asthma has been studied by determining the rank order of potency for different corticosteroids in inhibiting the generation of a 3 kD molecule from peripheral blood monocytes isolated from corticosteroid - sensitive ( CS ) and corticosteroid - resistant ( CR ) asthmatic subjects , which augments leukotriene B4 ( LTB4 ) generation by human neutrophils ( PMN ) stimulated by calcium ionophore .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O
"In addition , binding studies with ( 3H ) dexamethasone have been performed to determine the dissociation constant ( Kd ) and receptor numbers ( Ro ) in the monocytes of these two groups of subjects .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"The concentration of corticosteroid producing 50 % inhibition ( IC50 ) was 600 nM , 70 nM , and 0 . 5 nM for hydrocortisone , methylprednisolone , and dexamethasone , respectively , in monocytes from CS individuals .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
There was only weak inhibition of the generation of enhancing activity by the corticosteroids in the CR asthmatic individuals .,O O O O O O O O O O O O O O O O O O O O
"The dexamethasone Kd was 2 . 45 + / - 0 . 58 nM ( mean + / - SEM , n = 6 ) in the CS group and 1 . 6 + / - 0 . 35 nM ( mean + / - SEM , n = 6 ) in the CR group of patients ( p = 0 . 14 ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"The Ro in the CS group was 3 , 605 + / - 984 binding sites per nucleus ( mean + / - SEM , n = 6 ) and 4 , 757 + / - 692 binding sites per nucleus ( mean + / - SEM , n = 6 ) in the CR group ( p = 0 . 23 ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
These findings indicate that corticosteroid resistance in bronchial asthma can not be explained by abnormalities in corticosteroid receptor characteristics .,O O O O O O O O O O O O O O O O O O O O
"The signals controlling the expression of the receptor protein for 1 alpha , 25 - dihydroxyvitamin D3 in normal human lymphocytes and the relationship of this protein to the classical vitamin D receptor were examined .",O O O O O O O B I O O O O O O O O O O O O O O O O O O O O B I I I O O O
Lymphocytes activated with the OKT3 antibody to the T - cell antigen receptor expressed fewer binding sites as compared to lymphocytes that were activated by the polyclonal activator phytohemagglutinin ( PHA ) .,O O O O B I O O B I I I I O O O O O O O O O O O O O O O B O B O O
The amplified product showed an identical nucleotide sequence to the DNA - binding domain of the human intestinal receptor .,O O O O O B I I O O B I I I O O B I I O
Comparison of constitutive and inducible transcriptional enhancement mediated by kappa B - related sequences : modulation of activity in B cells by human T - cell leukemia virus type I tax gene .,O O O O O O O O O B I I I I O O O O O O O O B I I I I I I I I I O
"A factor with apparently indistinguishable sequence specificity can be induced in many other cell types , where it is used to regulate inducible gene expression .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"For example , kappa B - related sequences have been shown to be important for the transcription of a few inducible genes , such as the interleukin 2 receptor alpha - chain gene and the beta - interferon gene .",O O O B I I I I O O O O O O O O O O O O O O O O O O B I I I I I I O O B I I I O
We show that in S194 plasma cells the activity of each element correlates well with the relative affinity of B - cell - derived NF - kappa B for that element .,O O O O O O O O O O O O O O O O O O O B I I I I I I I I O O O O
This leads to significantly lower transcription enhancement by sites derived from the interleukin 2 receptor or T - cell receptor genes in S194 cells .,O O O O O O O O O O O O B I I O B I I I I O O O O
Specific depletion of the B - cell population induced by aberrant expression of human interferon regulatory factor 1 gene in transgenic mice .,O O O O O O O O O O O O O B I I I I I O O O O
Interferons ( IFNs ) are well known both as antiviral proteins and as potent regulators of cell growth and differentiation .,B O B O O O O O O B I O O O O O O O O O O
"In fact , IFNs inhibit growth of various normal and transformed cell types .",O O O B O O O O O O O O O O
"Since the IRF - 1 gene is both virus and IFN inducible , an intriguing issue is raised as to whether the IRF - 1 gene is functioning in IFN - mediated regulation of cell growth and differentiation .",O O B I I O O O O O B O O O O O O O O O O O B I I I O O O B O O O O O O O O O
"In this study , we generated transgenic mice carrying the human IRF - 1 gene linked to the human immunoglobulin heavy - chain enhancer .",O O O O O O O O O O B I I I I O O O B I I I I I O
"In the transgenic mice , all the lymphoid tissues examined showed a dramatic reduction in the number of B lymphocytes ( B cells ) .",O O O O O O O O O O O O O O O O O O O O O O O O O
Preparation and analysis of bone marrow cells from the chimeric mice indicated that the bone marrow is the effective site for specific depletion of the B - cell population .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"In fact , transgenic bone marrow cells cocultured with a bone marrow - derived stromal cell line revealed an altered B - cell maturation pattern .",O O O O O O O O O O O O O O O O O O O O O O O O O O
Characterization of a cofactor that regulates dimerization of a mammalian homeodomain protein .,O O O B O O O O O B I I O
Dimerization among transcription factors has become a recurrent theme in the regulation of eukaryotic gene expression .,O O B I O O O O O O O O O O O O O
Hepatocyte nuclear factor - 1 alpha ( HNF - 1 alpha ) is a homeodomain - containing protein that functions as a dimer .,B I I I I I O B I I I O O O B I I I O O O O B O
"The formation of a stable tetrameric DCoH - HNF - 1 alpha complex , which required the dimerization domain of HNF - 1 alpha , did not change the DNA binding characteristics of HNF - 1 alpha , but enhanced its transcriptional activity .",O O O O O B I I I I I I I O O O O B I O B I I I O O O O O O O O O B I I I O O O O O O O
"However , DCoH did not confer transcriptional activation to the GAL4 DNA binding domain .",O O B O O O O O O O B I I I O
These results indicate that DCoH regulates formation of transcriptionally active tetrameric complexes and may contribute to the developmental specificity of the complex .,O O O O B O O O O O B I O O O O O O O O O B O
Glucocorticoid resistance in chronic asthma .,O O O O O O
"Glucocorticoid pharmacokinetics , glucocorticoid receptor characteristics , and inhibition of peripheral blood T cell proliferation by glucocorticoids in vitro .",O O O B I O O O O O O O O O O O O O O O
"A total of 37 chronic , severe , nonsmoking asthmatic patients with documented reversible airways obstruction were classified as glucocorticoid - sensitive or - resistant on the basis of changes in FEV1 , FVC , and peak expiratory flow ( PEF ) after oral prednisolone .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The resistant patients showed no significant improvements in airflow limitation .,O O O O O O O O O O O
"Phytohemagglutinin ( PHA ) - induced proliferation of peripheral blood T lymphocytes from the sensitive but not the resistant asthmatic patients was significantly ( p less than 0 . 01 ) inhibited by dexamethasone ( 10 ( - 7 ) mol / L ) , reflecting a shift of the dose - response curve .",B O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"When all the asthmatic patients were analyzed together , there was a significant correlation between the degree of sensitivity of T cells to dexamethasone and the clinical responsiveness to prednisolone ( p less than 0 . 01 ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
No differences were observed between six of the sensitive and resistant patients in the clearance of plasma prednisolone derived from orally administered prednisone .,O O O O O O O O O O O O O O O O O O O O O O O O
Peripheral blood mononuclear cell glucocorticoid receptors were also characterized in five sensitive and seven resistant patients .,B I I I I I O O O O O O O O O O O
The numbers and binding affinities of these receptors could not account for the observed difference in the susceptibility of these cells to functional inhibition by dexamethasone in vitro .,O O O O O O O B O O O O O O O O O O O O O O O O O O O O O
These results suggest that clinical glucocorticoid resistance in chronic asthma does not reflect abnormal glucocorticoid clearance but may be due at least partly to a relative insensitivity of T lymphocytes to glucocorticoids .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
This lack of sensitivity is unexplained but is not attributable to abnormalities of cellular glucocorticoid receptors .,O O O O O O O O O O O O O B I I O
Inhibition of phorbol ester - induced monocytic differentiation by dexamethasone is associated with down - regulation of c - fos and c - jun ( AP - 1 ) .,O O O O O O O O O O O O O O O O O B I I O B I I O B I I O O
The present work demonstrates that the glucocorticoid dexamethasone inhibits TPA - induced increases in c - jun and c - fos mRNA levels in U - 937 leukemia cells .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"These findings were associated with a block in appearance of the monocytic phenotype , including inhibition of TPA - induced increases in lamin A , lamin C , and vimentin transcripts .",O O O O O O O O O O O O O O O O O O O O O O B I I I I I I I I O
Other studies have demonstrated that TPA - induced monocytic differentiation and expression of the c - jun and c - fos genes in myeloid leukemia cells are regulated by protein kinase C ( PKC ) .,O O O O O O O O O O O O O O B I I O B I I I O O O O O O O B I I O B O O
The finding that dexamethasone has no effect on TPA - induced activation of PKC suggests that this glucocorticoid inhibits signals downstream or parallel to this enzyme .,O O O O O O O O O O O O O B O O O O O O O O O O O B O
"Nuclear run - on assays demonstrate that : ( 1 ) induction of c - jun and c - fos expression by TPA is regulated by transcriptional mechanisms , ( 2 ) TPA - induced expression of c - jun and c - fos does not require protein synthesis , and ( 3 ) TPA - induced expression of both genes is inhibited at the transcriptional level by dexamethasone .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I O B I I O O O O O O O O O O O O O O O O O O O O O O O O O O
"To further define the effects of dexamethasone at the molecular level , we prepared a series of deleted c - jun promoter fragments linked to the chloramphenicol acetyltransferase ( CAT ) gene .",O O O O O O O O O O O O O O O O O O B I I I I O O O B I I I I I O
Increases in CAT activity during transient expression of these constructs in TPA - treated U - 937 cells could be assigned to the region ( - 97 to - 20 ) of the promoter that contains the AP - 1 binding site .,O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O B I I I I O
This induction of CAT activity was sensitive to dexamethasone .,O O O B O O O O O O
These findings suggest that dexamethasone down - regulates TPA - induced transcription of the c - jun gene during monocytic differentiation by inhibiting activation of the AP - 1 site .,O O O O O O O O O O O O O O B I I O O O O O O O O O B I I I O
Tumor necrosis factor - alpha mRNA accumulation in human myelomonocytic cell lines .,B I I I I I O O O O O O O
Role of transcriptional regulation by DNA sequence motifs and mRNA stabilization .,O O O O O B I I O O O O
"The cytokine TNF mediates many of the pathologic signs of cachexia , inflammation , and sepsis .",O B B O O O O O O O O O O O O O O
The current work describes the regulation of TNF in human myelomonocytic cell lines after PMA stimulation .,O O O O O O O B O O O O O O O O O
The cell lines exhibit a low level of constitutive TNF mRNA expression .,O O O O O O O O O B I O O
"Within 2 to 4 h of PMA exposure , steady state levels of TNF mRNA are markedly elevated in all myelomonocytic cell lines studied .",O O O O O O O O O O O O O B I O O O O O O O O O O
"This rise is due to increased mRNA stability , which increased by almost twofold , and to an overall increase in transcription , which rises by more than sixfold .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"At the level of the genomic TNF gene , a DNase I hypersensitive site is detected within the TNF promoter between - 200 to - 100 bp relative to the transcription initiation site .",O O O O O B I I O O B I I I O O O O B I O O O O O O O O O O B I I O
The PMA induction of c - fos mRNA correlated well with TNF gene induction ; expression of genes encoding other proteins in the AP - 1 complex ( junB and junD ) were also induced by PMA .,O O O O B I I I O O O B O O O O O O O O O O O B I I I O B O B O O O O O O O
PMA induction increases the level of a number of specific binding complexes relative to the resting cells .,O O O O O O O O O B I I O O O O O O
The regulatory mechanisms of the human and murine TNF genes are discussed .,O O O O O B I I I I O O O
"We demonstrate that 1 , 25 - dihydroxycholecalcif [ 1 , 25 - ( OH ) 2D3 ] enhances the replication of monocyte - and lymphocyte - tropic strains of HIV - 1 up to 10 , 000 - fold in monocyte cell lines , peripheral blood monocytes , and unfractionated peripheral blood mononuclear cells .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Precursors of 1 , 25 ( OH ) 2D3 enhance HIV - 1 replication in proportion to their affinity for the 1 , 25 ( OH ) 2D3 intracellular receptor , suggesting that 1 , 25 ( OH ) 2D3 influences HIV - 1 replication by mechanisms involving this receptor .",O O O O O O O O O O O O O O O O O O O O O B I I I I I I I I O O O O O O O O O O O O O O O O O O O O O
These studies may have important implications for the design of effective therapy of HIV - 1 infection .,O O O O O O O O O O O O O O O O O O
Transforming growth factor - beta ( TGF - beta ) inhibits B cell Ig secretion and reduces B cell membrane Ig expression .,B I I I I O B I I O O O O B O O O O O O B O O
"The addition of TGF - beta to human B lymphocyte cultures stimulated with Staphylococcus aureus Cowan strain I and IL - 2 completely inhibited B cell Ig secretion ( greater than 90 % ) and decreased B cell surface IgM , IgD , kappa L chain , and lambda L chain expression .",O O O B I I O O O O O O O O O O O O O B I I O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O
"In contrast , TGF - beta had only minimal effects on two other B cell membrane proteins , HLA - DR and CD20 .",O O O B I I O O O O O O O B I I I O B I I O B O
"Internal labeling with [ 35S ] methionine and immunoprecipitation with anti - IgM , anti - kappa , and anti - lambda antibodies revealed a striking reduction in kappa L chain in the presence of TGF - beta .",O O O O O O O O O O B I I O B I I O O B I I I O O O O O B I I O O O O B I I O
A less pronounced reduction in lambda L chain and microH chain was also noted .,O O O O O B I I O B I O O O O
Northern blot analysis of RNA purified from B cells treated with TGF - beta for varying time intervals revealed a significant decrease in steady state kappa and lambda L chain mRNA levels .,O O O O O O O O O O O B I I O O O O O O O O O O O O O O O O O O O
"Furthermore , a significant decrease in the switch from the membrane forms of mu and gamma to their respective secreted forms was noted in the presence of TGF - beta .",O O O O O O O O O O B I O B O B O O O B I O O O O O O B I I O
Nuclear run - on experiments demonstrated decreased transcription of kappa L chain .,O O O O O O O O O B I I O
"The effects of TGF - beta on two transcriptional regulatory factors , Oct - 2 and nuclear factor ( NF ) kappa B , known to be important in Ig gene transcription were examined .",O O O B I I O O B I I O B I I O B I I I I I I O O O O O O B O O O O O
Oct - 2 mRNA levels and both Oct - 2 and NF - kappa B proteins in nuclear extracts were not altered by treatment with TGF - beta .,B I I I O O O B I I O B I I I I O O O O O O O O O B I I O
"In contrast , levels of the transcriptional factor AP - 1 , which is not known to be important in B cell Ig production , were reduced by TGF - beta .",O O O O O O B I I I I O O O O O O O O O O O B O O O O O B I I O
These findings demonstrate that TGF - beta decreases B lymphocyte Ig secretion by inhibiting the synthesis of Ig mRNA and inhibiting the switch from the membrane form to the secreted forms of mu and gamma mRNA .,O O O O B I I O O O B O O O O O O B I O O O O O O B I O O B I O B I I I O
The mechanism by which TGF - beta inhibits Ig chain synthesis is unclear although it does not involve inhibition of the binding of NF - kappa B or Oct - 2 to their respective target sequences .,O O O O B I I O O O O O O O O O O O O O O O O B I I I O B I I O O O O O O
Murine and human T - lymphocyte GATA - 3 factors mediate transcription through a cis - regulatory element within the human T - cell receptor delta gene enhancer .,B I I I I I I I I I O O O O B I I I O O B I I I I I I I O
A family of transcriptional activators has recently been identified in chickens ; these transcriptional activators recognize a common consensus motif ( WGATAR ) through a conserved C4 zinc finger DNA - binding domain .,O O O B I O O O O O O O O B I O O O B I O B O O O O B I I I I I I O
Analysis of human and murine GATA - 3 factors shows a striking degree of amino acid sequence identity and similar patterns of tissue specificity of expression in these three organisms .,O O B I I I I I I O O O O O O O O O O O O O O O O O O O O O O
We infer that the murine and human GATA - 3 proteins play a central and highly conserved role in vertebrate T - cell - specific transcriptional regulation .,O O O O B I I I I I I O O O O O O O O O O O O O O O O O
Processing of the precursor of NF - kappa B by the HIV - 1 protease during acute infection .,O O O O O B I I I O O B I I I O O O O
Transcription of the human immunodeficiency virus type - 1 ( HIV - 1 ) genome is regulated in part by cellular factors and is stimulated by activation of latently infected T cells .,O O O B I I I I I I I I I I I O O O O O B I O O O O O O O O O O O
T - cell activation also correlates with the induction of the factor NF - kappa B which binds to two adjacent sites in the HIV - 1 long terminal repeat .,O O O O O O O O O O O O B I I I O O O O O O O O B I I I I I O
"This factor consists of two DNA - binding subunits of relative molecular mass 50 , 000 ( 50K ) associated with two 65K subunits .",O O O O O B I I I O O O O O O O O O O O O O B I O
"It is located in the nucleus in mature B cells , but is present in other cell types as an inactive cytoplasmic complex .",O O O O O O O O O O O O O O O O O O O O B I I O
"External stimuli , including those that activate T cells , result in nuclear translocation of active NF - kappa B .",O O O O O O O O O O O O O O O O B I I I O
"The cloning of the complementary DNA for the 50K subunit helped to identify an exclusively cytoplasmic 105K precursor ( p105 ) ( V . B . , P . K . and A . I . , manuscript submitted ) .",O O O O B I O O B I O O O O O B I I O B O O O O O O O O O O O O O O O O O O O O O
"Because HIV - 1 requires active NF - kappa B for efficient transcription , we tested the effect of HIV - 1 infection on the processing of the human 105K precursor .",O O O O O O B I I I O O O O O O O O O O O O O O O O O O B I I O
We show here that the HIV - 1 protease can process p105 and increases levels of active nuclear NF - kappa B complex .,O O O O O O O O O O O B O O O O O B I I I I I O
"1 , 25 - Dihydroxyvitamin D3 receptor RNA : expression in hematopoietic cells .",B I I I I I I I O O O O O O
"1 , 25 - Dihydroxyvitamin D3 [ 1 , 25 ( OH ) 2D3 ] induces differentiation and inhibits proliferation of myeloid leukemic cells from various lines and patients ; these effects are probably mediated through the 1 , 25 ( OH ) 2D3 receptor .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I I I I I O
"Little is known of expression of 1 , 25 ( OH ) 2D3 receptor RNA in hematopoietic cells .",O O O O O O B I I I I I I I I O O O O
"We examined the expression and modulation of expression of 1 , 25 ( OH ) 2D3 receptor RNA in various proliferating and nonproliferating hematopoietic cells .",O O O O O O O O O B I I I I I I I I O O O O O O O O
"Constitutive expression of 1 , 25 ( OH ) 2D3 receptor RNA was detected in various kinds of hematopoietic cells , including macrophages and activated T lymphocytes , as well as in cell lines KG - 1 ( myeloblasts ) , HL - 60 ( promyelocytes ) , ML - 3 ( myelomonoblasts ) , U937 , THP - 1 ( monoblasts ) , K562 ( erythroblasts ) , and S - LB1 ( HTLV - 1 - transfected T lymphocytes ) .",O O O B I I I I I I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"Receptor transcripts were 4 . 6 kilobases ( kb ) , and no variant sizes were observed .",B I O O O O O O O O O O O O O O O O
"All cell lines examined in this group also expressed 1 , 25 ( OH ) 2D3 receptors .",O O O O O O O O O B I I I I I I I O
"Most B lymphocyte lines expressed negligible levels of 1 , 25 ( OH ) 2D3 receptor RNA and protein ; however ; analysis of a lymphoid / myeloid somatic hybrid suggested that suppression of expression of 1 , 25 ( OH ) 2D3 receptor RNA in B lymphocytes may be a dominant characteristic .",O O O O O O O O B I I I I I I I I O O O O O O O O O O O O O O O O O O O B I I I I I I I I O O O O O O O O O
"HL - 60 cells were cultured with 10 ( - 7 ) mol / L 1 , 25 ( OH ) 2D3 for 24 to 72 hours , and levels of expression of 1 , 25 ( OH ) 2D3 receptor and its RNA were examined .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I I I I I O O O O O O
"Levels of occupied 1 , 25 ( OH ) 2D3 receptor protein increased in these HL - 60 cells ; but the total number of 1 , 25 ( OH ) 2D3 receptors decreased about 50 % at 24 hours and returned toward normal at 72 hours .",O O O B I I I I I I I I O O O O O O O O O O O O O B I I I I I I I O O O O O O O O O O O O O O O
"Steady - state levels of 1 , 25 ( OH ) 2D3 receptor RNA were not affected by terminal differentiation of HL - 60 toward either granulocytes or macrophages .",O O O O O B I I I I I I I I O O O O O O O O O O O O O O O O
"Nondividing macrophages from normal individuals also expressed 1 , 25 ( OH ) 2D3 receptor RNA .",O O O O O O O B I I I I I I I I O
"In contrast , nondividing peripheral blood lymphocytes from normal individuals did not express 1 , 25 ( OH ) 2D3 receptor RNA ; with stimulation of proliferation of these cells , accumulation of 1 , 25 ( OH ) 2D3 receptor RNA increased markedly .",O O O O O O O O O O O O O B I I I I I I I I O O O O O O O O O O O B I I I I I I I I O O O
"Half - life ( t1 / 2 ) of 1 , 25 ( OH ) 2D3 receptor RNA in T lymphocytes was short ( 1 hour ) as determined by measuring decay of the message after addition of actinomycin D .",O O O O O O O O O B I I I I I I I I O O O O O O O O O O O O O O O O O O O O O O O
"Consistent with this short t1 / 2 , accumulation of 1 , 25 ( OH ) 2D3 receptor RNA increased in cells as their protein synthesis was inhibited .",O O O O O O O O O O B I I I I I I I I O O O O O O O O O O
"Further studies are required to understand the physiologic role of 1 , 25 ( OH ) 2D3 receptors in myeloid cells and proliferating T lymphocytes .",O O O O O O O O O O B I I I I I I I O O O O O O O O
"Upon functional activation of granulocytes by 4 beta - phorbol 12 - myristate 13 - acetate ( PMA ) , the levels of c - jun , jun B and jun D transcripts were increased .",O O O O O O O O O O O O O O O O O O O O O O O B I I I I I I I I I O O O
"The three jun genes showed a similar time course in their induction by PMA , maximal mRNA levels being reached after 60 min of induction .",O O B I O O O O O O O O O O O O O O O O O O O O O O
"These results suggest that expression of c - jun , jun B and jun D genes might be involved in terminal granulocyte differentiation or in regulating granulocyte functionality .",O O O O O O B I I O B I O B I I O O O O O O O O O O O O O
"Thrombin plays a critical role in platelet activation , hemostasis , and thrombosis .",B O O O O O O O O O O O O O
"Cellular activation by thrombin leads to the phosphorylation of multiple proteins , most of which are unidentified .",O O O O O O O O O B I O O O O O O O
We have characterized several 29 - kDa proteins that are rapidly phosphorylated following exposure of intact human platelets to thrombin .,O O O O B I I I O O O O O O O O O O O B O
"A murine monoclonal antibody raised to an unidentified estrogen receptor - related 29 - kDa protein selectively recognized these proteins as well as a more basic , unphosphorylated 27 - kDa protein .",O B I I O O O B I I I I I I I I O O O O O O O O O O O B I I I I O
Cellular activation by thrombin led to a marked shift in the proportion of protein from the 27 - kDa unphosphorylated form to the 29 - kDa phosphoprotein species .,O O O B O O O O O O O O O O O O B I I I I O O B I I I I O
"Using this antibody , we isolated and sequenced a human cDNA clone encoding a protein that was identical to the mammalian 27 - kDa heat shock protein ( HSP27 ) , a protein of uncertain function that is known to be phosphorylated to several forms and to be transcriptionally induced by estrogen .",O O O O O O O O O O B I O O O O O O O O B I I I I I I O B O O O O O O O O O O O O O O O O O O O O O O O O
The 29 - kDa proteins were confirmed to be phosphorylated forms of HSP27 by immunoprecipitation studies .,O B I I I O O O O O O O B O O O O
"Thus , the ` ` estrogen receptor - related protein ' ' is HSP27 , and the three major 29 - kDa proteins phosphorylated in thrombin - activated platelets are forms of HSP27 .",O O O O O O O O O O O O O B O O O O O B I I I O O O O O O O O O B O
These data suggest a role for HSP27 in the signal transduction events of platelet activation .,O O O O O O B O O O O O O O O O
"Isolation of a candidate repressor / activator , NF - E1 ( YY - 1 , delta ) , that binds to the immunoglobulin kappa 3 ' enhancer and the immunoglobulin heavy - chain mu E1 site .",O O O O O O O O B I I O B I I O B O O O O O O B I I I I O O B I I I I I I O
We have determined that the developmental control of immunoglobulin kappa 3 ' enhancer ( kappa E3 ' ) activity is the result of the combined influence of positive - and negative - acting elements .,O O O O O O O O B I I I I O B I I O O O O O O O O O O B I I I I I I O
We show that a central core in the kappa E3 ' enhancer is active at the pre - B - cell stage but is repressed by flanking negative - acting elements .,O O O O O O O O B I I I O O O O O O O O O O O O O O B I I I I O
The negative - acting sequences repress enhancer activity in a position - and orientation - independent manner at the pre - B - cell stage .,O B I I I O O O O O O O O O O O O O O O O O O O O O
"NF - E1 is encoded by the same gene as the YY - 1 protein , which binds to the adeno - associated virus P5 promoter .",B I I O O O O O O O O B I I I O O O O O B I I I I I O
The predicted amino acid sequence of this protein contains features characteristic of transcriptional activators as well as transcriptional repressors .,O O O O O O O O O O O O B I O O O B I O
A human putative lymphocyte G0 / G1 switch gene containing a CpG - rich island encodes a small basic protein with the potential to be phosphorylated .,O B I I I I I I I O O B I I I O O B I I O O O O O O O
Genes actively involved in the G0 / G1 switch ( G0S genes ) may be differentially expressed during the lectin - induced switch of lymphocytes from the G0 to the G1 phases of the cell cycle .,O O O O O B I I I O B I O O O O O O O B O O O O O O O O O O O O O O O O O
"This paper presents studies of G0S2 , a member of a set of putative G0S genes , for which cDNAs were cloned and selected on the basis of differential cDNA hybridization .",O O O O O B O O O O O O O O B I O O O B O O O O O O O O O O O O
G0S2 mRNA increases transiently within 1 - 2 hr of the addition of lectin or cycloheximide to cultured blood mononuclear cells .,B I O O O O O O O O O O O B O O O O O O O O
Comparison of a nearly full - length cDNA sequence with the corresponding genomic sequence reveals one small intron and an open reading frame in the second exon .,O O O B I I I I I O O O B I O O O O O O B I I O O O B O
The derived 103 - amino - acid basic protein has two potential alpha - helical domains separated by a hydrophobic region with the potential to generate turns and assume a beta - sheet conformation .,O O B I I I I I I O O O B I I I O O O B I O O O O O O O O O O O O O O
"Consistent with involvement in the G0 / G1 switch , the protein contains potential sites for phosphorylation by protein kinase C and casein kinase II .",O O O O O B I I I O O O O O O O O O B I I O B I I O
The gene contains a CpG - rich island suggesting expression in the germ line .,O O O O B I I I O O O O O O O
"Potential sites for transcription factors AP1 , AP2 , and AP3 are consistent with rapid transcriptional activation in response to inducing agents .",O O O B I B O B O O B O O O O O O O O O O O O
"USF - related transcription factor , HIV - TF1 , stimulates transcription of human immunodeficiency virus - 1 .",B I I I I O B I I O O O O O O O O O O
"The transcription factor HIV - TF1 , which binds to a region about 60 bp upstream from the enhancer of the human immunodeficiency virus - 1 ( HIV - 1 ) , was purified from human B cells .",O B I B I I O O O O O O O B I I O O O O O O O O O O O O O O O O O O O O O O O
Binding of HIV - TF1 to the HIV long terminal repeat ( LTR ) activated transcription from the HIV promoter in vitro .,O O B I I O O B I I I O B O O O O O B I O O O
The HIV - TF1 - binding site in HIV LTR was similar to the site recognized by upstream stimulatory factor ( USF ) in the adenovirus major late promoter .,O B I I I I I O B I O O O O O O O B I I O B O O O B I I I O
DNA - binding properties of HIV - TF1 suggested that HIV - TF1 might be identical or related to USF .,O O O O O B I I O O B I I O O O O O O B O
"Interestingly , treatment of purified HIV - TF1 by phosphatase greatly reduced its DNA - binding activity , suggesting that phosphorylation of HIV - TF1 was essential for DNA binding .",O O O O O B I I O B O O O O O O O O O O O O B I I O O O O O O
The disruption of HIV - TF1 - binding site induced a 60 % decrease in the level of transcription from the HIV promoter in vivo .,O O O B I I I I I O O O O O O O O O O O O B I O O O
These results suggest that HIV - TF1 is involved in transcriptional regulation of HIV - 1 .,O O O O B I I O O O O O O O O O O
Severe 5 - fluorouracil toxicity secondary to dihydropyrimidine dehydrogenase deficiency .,O O O O O O O B I O O
This study describes the inheritance of a defect in pyrimidine catabolism and its association with drug - induced toxicity in a patient receiving 5 - fluorouracil ( FUra ) as adjuvant chemotherapy for breast carcinoma .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"The study population included the affected patient ( proband ) , nine of her blood relatives , and seven healthy volunteers .",O O O O O O O O O O O O O O O O O O O O O O
The proband had no detectable DPD activity .,O O O O O B O O
"When enzyme levels in the proband and relatives were compared with that in controls , an autosomal recessive pattern of inheritance was demonstrated .",O O O O O O O O O O O O O O O O O O O O O O O O
This is the third patient with severe FUra toxicity secondary to an alteration in pyrimidine catabolism and the second from our clinic population suggesting that the frequency of this genetic defect may be greater than previously thought .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Transactivation of the human immunodeficiency virus promoter by human herpesvirus 6 ( HHV - 6 ) strains GS and Z - 29 in primary human T lymphocytes and identification of transactivating HHV - 6 ( GS ) gene fragments .,O O O B I I I O O O O O O O O O O O O O O O O O O O O O O O B I I I I I I I I O
